z,Time,ISM,Stars,H,He,C,N,O,Fe
3.2032032032032034,8132378655.843494,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.2282282282282284,8141842790.138828,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.2532532532532534,8151167918.40774,1960801680543.7383,39546044011.30615,724951867267.9911,228932168610.94513,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.2782782782782784,8160356882.294688,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.3033033033033035,8169412449.190028,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.3283283283283285,8178337314.5878,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.3533533533533535,8187134104.355559,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.3783783783783785,8195805376.91999,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.4034034034034035,8204353625.371904,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.4284284284284285,8212781279.494031,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.4534534534534536,8221090707.714839,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.4784784784784786,8229284218.991502,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.5035035035035036,8237364064.624943,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.5285285285285286,8245332440.009769,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.5535535535535536,8253191486.3218,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
3.5785785785785786,8260943292.1457,1960801700875.4873,39546023679.55713,724951882720.1204,228932173490.5649,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
